,,,,,,GPS START,,,ELECTROFISHING POSITION,,,TOTAL ,,,,
TRIBUTARY,REACH,DATE,TIME,AIR TEMP,H2O TEMP,X,Y,SAMPLERS,START,STOP,SPECIES,LENGTH,WEIGHT,GENETICS,PASS NO.,COMMENTS
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,88,6.6,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,101,9.6,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,75,4,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,83,5.5,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,33,,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,26,,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,116,15.2,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,71,5.8,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,70,3.4,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,71,3.7,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,35,,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,145,28.9,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,99,10.1,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,90,7.5,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,30,,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,143,33.5,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,68,3.5,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,83,6.6,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,83,5.4,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,70,3.9,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,69,3.3,,1,MORT
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,76,4.4,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,68,3.2,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,89,6.6,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,80,5.1,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,,,WCT,37,,,1,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,37408,38287,WCT,83,6.3,,2,
Sadler Creek,4,7/16/13,1037,,,48.23043,116.95962,TA CL TS,37408,38287,WCT,69,3.5,,2,
Sadler Creek TRIBUTARY,1,7/15/13,1232,,13,48.22089,116.96195,RM CL TR,35802,36248,,,,,,NO FISH
Sadler Creek TRIBUTARY,1,7/15/13,1150,,,48.22141,116.96115,RM CL TR,0,0,,,,,,NO FISH
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,119,14,289,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,99,10,290,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,76,6,291,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,136,25,292,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,94,9,293,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,99,9,294,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,105,10.7,295,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,WCT,160,40,296,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,146,30,297,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,73,4.6,298,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,112,13,299,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,120,18,300,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,94,8,301,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,137,22,302,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,WCT,87,4,303,2,16 YOY CAPTURED
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,88,6,304,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,WCT,110,20,305,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,139,29,306,1,FRESHWATER MUSSELLS OBSERVED
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,91,6,307,1,12 YOY CAPTURED IN PASS 1
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,WCT,77,3,308,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,WCT,147,36,323,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,60,2,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,62,2,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,57,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,58,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,56,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,52,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,53,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,51,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,56,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,72,3,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,197,88,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,212,81,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,182,69,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,191,89,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,200,98,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,178,69,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,139,36,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,175,60,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,120,19,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,137,26,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,108,13,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,142,37,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,102,11,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,123,19,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,99,8,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,168,49,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,137,24,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,188,64,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,109,11,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,155,28,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,1001,BKT,58,1,,1,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,149,40,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,WCT,78,12,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,110,22,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,110,18,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,111,22,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,100,18,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,55,1,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,99,8,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,85,6,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,WCT,110,11,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,WCT,108,12,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,126,14,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,94,7,,2,
Sanborn Creek,4,7/16/13,1330,,13,48.22411,116.83002,NB CR TR,0,750,BKT,205,97,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,179,57,,1,PASS 1 YOY = 42
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,128,24,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,186,46,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,116,,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,121,16,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,171,41,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,119,17,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,144,30,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,125,21,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,89,9,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,50,1.2,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,109,12,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,128,14,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,115,13,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,115,12,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,56,2,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,85,4.9,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,85,6,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,81,5,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,95,8.2,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,58,2,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,54,2,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,60,3,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,105,11,,1,MORT
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,WCT,89,6.4,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,128,20,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,60,3,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1708,BKT,70,4,,1,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,186,96,,2,PASS 2 YOY = 9
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,126,14,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,158,40,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,167,45,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,WCT,111,13,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,WCT,93,8,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,62,2,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,54,1,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,135,26,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,53,1,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,WCT,99,8,,2,
Sanborn Creek,5,7/16/13,1100,18,11,48.22408,116.8261,NB CR TR,0,1300,BKT,58,2,,2,
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,103,9.6,244,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22195,116.88129,TA TR TA,,,WCT,114,9.9,245,,GENETICS ONLY
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,88,6.1,246,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,92,6.3,247,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22195,116.88129,TA TR TA,,,WCT,83,5.6,251,,GENETICS ONLY
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,91,7.9,274,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,109,11.3,287,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,93,10.6,309,1,PASS 1 YOY ABOUT 150
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,WCT,120,17,310,1,"STREAM CHANNELIZED, DEEP, GRASSY, HARD TO ELECTROFISH"
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,84,4.5,311,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,96,8,312,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,65,3.2,313,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,WCT,85,6,314,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,WCT,99,11,315,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,WCT,141,27,316,2,
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,102,8.3,317,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,118,13,318,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,WCT,118,14,319,2,
Sanborn Creek,1,7/17/13,900,18,14,48.22195,116.88129,TA TR TA,,,WCT,101,9.1,320,,GENETICS ONLY
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,WCT,240,120,321,1,"4 YOY, 4 PS, 24 DACE IN ADDITION TO WHAT WAS MEASURED IN PASS 1"
Sanborn Creek,1,7/17/13,900,18,14,48.22212,116.88027,TA TR TA,0,2108,WCT,102,9.2,322,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,151,29,324,1,
Sanborn Creek,1,7/17/13,900,18,14,48.22195,116.88129,TA TR TA,,,WCT,76,3.4,325,,GENETICS ONLY
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,62,2,326,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,146,28,327,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,103,9,328,1,YOY PASS 1 = 15
Sanborn Creek,1,7/17/13,900,18,14,48.22195,116.88129,TA TR TA,,,WCT,85,6.4,329,,GENETICS ONLY
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,118,11,330,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,131,16,331,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,DACE,50,2,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,PS,80,11,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,250,161,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,DACE,99,8.5,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,208,94,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,219,119,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,DACE,115,15,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,PS,77,10,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,PS,79,9,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,PS,77,10,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,PS,90,17,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,DACE,90,6,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,DACE,122,17,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,182,58,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,164,39,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,151,32,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,143,27,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,174,51,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,120,16,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1489,BKT,170,40,,1,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,BKT,186,43,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,PS,99,21,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,DACE,70,3,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,DACE,55,2,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,DACE,50,1,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,BKT,140,26,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,BKT,149,35,,2,
Sanborn Creek,3,7/17/13,930,29,15,48.22136,116.83905,CR TS SH,0,1172,DACE,110,13,,2,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,179,56,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,122,16,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,192,63.5,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,130,21,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,PS,45,1,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,112,18,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,153,36,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,126,18,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,109,9.8,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,70,4.5,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,123,16,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,123,13,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,198,67,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,125,16,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,120,16,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,123,14,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,45,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,120,19,,1,"MEASURED LENGTHS ONLY, TOO MANY FISH, TOO FEW BUCKETS, TOO HOT"
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,91,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,106,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,60,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,131,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,127,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,118,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,118,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,118,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,80,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,63,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,55,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,115,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,118,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,143,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,132,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,135,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,120,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,58,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,55,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,50,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,150,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,130,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,166,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,205,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,WCT,115,,,1,
Sanborn Creek,2,7/17/13,1130,24,18,48.22108,116.85989,CR TS SH,0,1909,BKT,125,,,1,
